Bel,AteDir,AteInputPin,AteDesign,FromInst,FromPin,TriInst,TriPin,ToInst,ToPin,ConfigName,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL135_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL135_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL135_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL135_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL135_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL135_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL135_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL135_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL135_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL18_I_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL18_I_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL18_I_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL18_I_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL18_I_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL18_I_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL18_I_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL18_I_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL18_I_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_SLOW,
