Bel,AteDir,AteDesign,AteClkInst,AteClkPin,FromInst,FromPin,TriInst,TriPin,ToInst,ToPin,ConfigName,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_HSUL_12_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_II_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL135_II_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_II_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL135_II_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_II_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL15_II_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_II_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL15_II_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_SLOW,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_II_SLEW_FAST,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL18_II_DRIVE_UNUSED_SLEW_FAST,
HDIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hdio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_II_SLEW_SLOW,my_ibufclk48,clkin48,fd47,Q,fdt48,T,my_obuf47,O,HDIOB_OUTBUF_S_OSTANDARD_SSTL18_II_DRIVE_UNUSED_SLEW_SLOW,


